Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
1994/08/31,,69.325,69.1762591,932.967344,85.8009,41.8762191,17.3955443,48,66.8099618,11.3217705,72.7922212,73.95,74.2481061,54.7062153,68.1383495,281.2,29.117889,15.8806055,,61.3068125,63.3904718,97.6,66.467021,14.4496709,65.8385223,66.4051819,,65.8588093,18.2584465,53.1284536,36.5681516,51.4,62.3308205,70.8463341,53.3054503,62.1510415,248.5,89.1416144,78.6366464,54.5103,1.2778986,149,144.7,3.00717,56.3577684,6.9402,40.3968308,60.5431111,58.7849,65.0701291
1994/09/30,62.277493,68.7826923,69.0604088,947.237188,85.8849,42.0822807,17.5857008,48.6,66.879452,11.5255423,72.9468081,74.18,74.061553,56.1590474,68.6262136,287.8,29.5279854,15.9653249,64.9327219,62.0040898,63.5981391,97.9,66.7326819,14.5520136,66.2777712,66.9361757,628.4462647,66.1697211,18.5311457,53.4021414,36.6404167,53.7,62.3878158,70.8463341,53.1424423,62.3406918,250.7,89.1777494,78.8745068,54.960828,1.369379,149.4,145,3.12709,58.5268054,7.4882,41.0666188,61.96223,60.6749,65.1887859
1994/10/31,,68.6019231,68.9155551,972.057188,85.7169,42.3306156,17.7822674,49.1,67.0185084,11.7446519,72.998365,74.34,73.9682765,56.6808196,69.276699,293.9,29.6305213,16.1078326,,62.8622773,63.9096402,98.4,66.93184,14.6282833,66.6682146,66.994879,,66.2215636,18.808916,53.5552583,36.6403621,55.2,62.6287958,71.1183048,52.9803449,62.4758121,251,89.1043309,78.0182094,54.960828,1.4993607,149.5,145.2,3.28645,59.1373413,8.6205,41.7366085,62.7685373,61.3693,65.3667031
1994/11/30,,68.6019231,68.9155551,999.366953,86.2211,42.586005,17.9802544,49.6,67.19231,12.098347,72.7922212,74.35,74.061553,56.9027515,69.6832524,299.4,29.8355933,16.1805927,,63.6668281,64.1692244,98.1,67.2638286,14.7074053,67.3514906,66.8179957,,66.273406,19.0728213,54.2090568,36.6403621,56.2,62.7507856,71.3902756,53.0623042,62.5842474,250.8,89.0979697,77.3046282,54.5103,1.6207351,149.7,145.3,3.42696,59.5565204,9.8625,42.5405155,63.1728186,62.3336,65.4260315
1994/12/31,62.7783844,68.5115385,68.9329572,1016.457031,86.3051,42.7057701,18.2487534,49.9,67.19231,12.0637658,72.6892751,74.33,74.2481061,57.6779943,70.2524272,304,29.6305213,16.2643079,64.9900668,64.2031953,64.324975,97.8,67.4630743,14.8662384,67.058658,66.5821512,635.8689387,66.247449,19.2638544,54.5274085,36.6764674,57.3,62.9417697,71.1863553,53.1032839,62.8597536,250.4,89.0830387,77.0191957,54.5103,1.7234324,149.7,146,3.54807,60.3942854,11.5062,42.942469,63.5772502,64.4165,65.3073747
1995/01/31,,69.0538461,69.2225829,1033.736953,86.6413,42.9769643,18.5860162,50.6,67.227055,12.7595815,72.8203889,74.52,74.5279356,57.4120156,70.6589806,313.1,29.6305213,16.4527356,,64.3104688,64.5845593,97.8,67.7286476,15.5410179,68.3764046,66.7000734,,66.5842463,19.5453768,54.7303526,37.543703,59.7,63.841695,71.3223022,53.600504,63.5122399,251.3,89.7154453,78.6176176,54.960828,1.8021626,150.3,146,3.6595,62.1382151,13.5773,43.8134355,64.4895517,65.458,68.0951974
1995/02/28,,69.325,69.4137603,1044.276875,87.0614,43.1936351,19.2417481,51.1,67.505168,12.9172213,72.9664249,74.75,74.9010417,57.2760331,71.1468447,319.5,29.8355933,16.6680034,,64.4177461,65.0518109,97.5,68.1934667,16.1786695,69.4989294,67.0535823,,66.8174301,19.534062,55.3522491,37.7243929,60.9,64.2056647,71.3902756,53.8199729,63.8233557,252.3,90.5153631,78.2750986,55.1860919,1.8904772,150.9,146.9,3.74595,62.7029607,15.0731,44.3493063,64.7872374,67.3481,68.4514396
1995/03/31,63.8358217,69.5961538,69.3558352,1060.466797,87.2295,43.4577746,19.7458211,51.1,67.7137146,12.9325827,72.9664249,74.98,74.9010417,58.6319263,71.4720874,325.8,30.0406177,16.7636779,65.507212,64.3641055,65.6228962,97.4,68.1270514,17.2653898,70.2310109,67.4079507,643.2915311,67.2060699,19.7062468,56.1116933,37.8689231,61.9,64.5046399,71.1863553,54.3672792,64.1950703,253.3,90.5708467,78.3797572,55.4112843,1.9753285,151.4,147.5,3.8668,62.8786071,16.3388,44.4833244,64.9971209,68.9682,68.3919753
1995/04/30,,69.5961538,69.4658848,1086.236875,87.4816,43.7219687,20.1871035,51.6,67.9222611,12.9402754,72.9664249,75.07,74.9943182,59.2528711,72.3665048,333.1,30.2456897,17.046776,,64.9541133,65.8824805,97.7,68.1270514,18.5227533,71.1095086,67.5253573,,67.2579123,19.7301076,56.6641515,38.0134533,63.4,64.7826168,71.5262995,54.6960273,64.5350129,255,90.6470041,79.5310015,55.8618122,2.0903601,151.9,149,4.02351,64.0072458,17.7195,44.4163657,65.2653387,69.5853,68.5102243
1995/05/31,,69.6865385,69.4426821,1115.236719,87.7337,43.9896628,20.5220717,51.8,68.2003741,12.9941001,73.1125447,75.18,74.9943182,59.8106492,72.8543689,340.7,30.7583221,17.1304912,,65.5977578,66.2978152,97.9,68.5254552,19.2571362,70.6214543,67.4079507,,67.3356403,19.847008,57.1371318,38.3747787,64.5,64.7326209,71.7981931,54.8062171,64.5616086,255.3,90.4762242,79.3882853,56.4925227,2.1596267,152.2,149.6,4.21886,64.5373832,19.2154,44.8853787,65.5060432,71.514,68.3919753
1995/06/30,64.6706407,69.9576923,69.5180092,1140.436641,87.7337,44.3137396,20.7699561,52.4,68.0960627,12.9864075,73.3316824,75.18,75.0875947,60.134702,73.342233,346.2,31.3734904,17.1584267,66.1962975,65.8122969,66.71315,97.8,68.5254552,19.8210193,69.5477349,67.2898565,649.4769975,67.5169816,19.9563456,57.5992079,38.7000535,65.2,64.5946324,71.9343711,54.6422984,64.6222967,255.1,90.655839,80.2445827,56.8528877,2.2152871,152.5,149.8,4.33254,64.0017086,20.481,45.0863555,65.5613706,73.134,68.2731826
1995/07/31,,70.4096154,69.8887628,1167.346563,87.9018,44.6835895,20.9317402,52.4,67.7832809,13.0017689,73.3316824,75.04,75.2741477,59.1867561,73.4235437,351.1,32.0911947,17.2800283,,65.9732031,66.8169837,97.3,68.6582857,20.1778058,68.9620697,67.2898565,,67.4651392,20.2315657,57.9276117,38.9891138,64.6,64.6156307,71.7981931,54.8062171,64.6321139,254.8,90.5947011,79.7783763,57.0781518,2.2833167,152.5,149.1,4.45219,63.468264,21.5166,45.1533141,66.1862099,74.4072,68.332511
1995/08/31,,70.7711539,70.0625382,1178.906406,87.7337,45.4180392,21.0650791,52.4,67.8875161,13.2170679,73.1125447,75.4,75.2741477,59.2675236,74.1553398,355.3,32.2962666,17.3348951,,66.7777656,67.0246511,97.4,68.8574438,20.5064625,70.1334,67.4079507,,67.3356403,20.6400136,58.5287725,39.5673981,64.8,64.8836083,71.7981931,55.1349651,64.8149814,254.5,90.8817491,79.9781791,57.5736895,2.3822686,152.9,149.9,4.59123,64.529645,22.5522,45.0191952,66.510507,74.8695,68.2138542
1995/09/30,65.449805,70.1384615,69.8829621,1190.576406,87.8178,45.6874834,21.2428888,52.8,68.2698642,13.2555073,73.1125447,75.67,75.2741477,60.6681784,74.8058252,362.3,32.5012911,17.4006257,66.4840631,67.4214063,67.1804016,98,69.0566895,20.9487856,71.2559249,67.9384289,650.7141234,67.7242085,20.8247737,58.7578995,40.3984739,66.8,64.9716011,71.7981931,55.6276319,65.0699607,256.2,90.9594967,80.4538998,58.1593185,2.5653298,153.2,150.6,4.74489,66.2523433,23.5877,45.4882081,67.3888302,76.4128,68.2731826
1995/10/31,,69.9576923,69.7555105,1207.366484,87.7337,46.041474,21.4312241,53.2,68.3046854,13.3823765,73.1125447,75.75,75.0875947,61.1253545,75.2123786,370.8,32.706363,17.5122765,,68.1186797,67.4399859,97.7,69.18952,21.3911092,70.5238434,67.8797256,,67.7242085,20.8474034,59.0570168,40.4344155,68,65.1945826,71.8662437,55.3544341,65.1913369,256.9,90.8608102,80.2540971,58.6098465,2.7273635,153.7,149.8,4.96454,66.29296,24.6232,45.6891849,67.7247039,78.8042,68.5696887
1995/11/30,,69.8673077,69.9292859,1225.116328,87.9858,46.0749426,21.6012031,53.6,68.4436657,13.5784557,72.8934069,75.81,75.0875947,61.3648873,75.375,376.9,32.911435,17.5860408,,68.6014141,67.8034039,97.4,69.5215086,21.9338951,69.791762,67.8797256,,67.6724375,21.0710912,59.7911324,40.362205,68.8,65.2405787,72.0024987,55.2451549,65.3642979,256.8,90.7931344,80.5775872,58.6098465,2.856001,153.6,149.8,5.2417,66.2268515,25.7739,46.3590738,67.9571393,79.8845,68.3919753
1995/12/31,65.9506964,69.7769231,69.9408873,1244.22625,87.8178,46.2155986,21.8010112,53.8,68.4089206,13.6476419,72.8203889,75.88,75.3674242,62.2467182,75.2123786,381.8,32.5012911,17.7256271,66.541408,69.4059609,67.9072375,97.4,69.6542514,22.7595556,69.8405674,67.7029282,654.4254196,67.6724375,21.2118524,60.1045766,40.4707389,69.9,65.1735843,71.7981931,55.6276319,65.5752784,256,90.8184024,80.5395296,58.6098465,2.9636116,153.5,150.7,5.55684,66.4941082,26.5793,46.8280867,68.1396597,81.5042,68.3919753
1996/01/31,,70.2288461,70.5770834,1260.896172,88.0699,46.3197775,22.3495184,55.1,68.3394305,13.6668616,73.0394428,75.97,75.5539773,62.2150902,75.2936893,395.4,32.2962666,18.1083253,,69.9959609,68.1894056,97.3,70.0526552,23.4652351,70.1334,67.9013848,,67.3615258,21.2910269,60.8513938,41.6269803,72.3,65.477559,71.9343711,56.1758489,65.976623,255.6,91.0777086,80.4158422,58.9899929,3.2097542,154.4,150.2,6.0077,67.7306544,27.6691,47.4311178,68.6224218,84.3204,68.5696887
1996/02/29,,70.4096154,70.7122148,1273.886172,88.1539,46.5733623,23.245814,55.4,68.7217786,13.7360717,73.3316824,76.26,76.0203599,62.1174366,76.1067961,403,32.3987551,18.4173504,,70.6396016,68.4555106,97.1,70.5174743,23.9972573,72.6712823,68.167362,,67.3874112,21.440582,61.7847145,41.9160952,73.3,65.862527,72.5458237,56.3962285,66.1564562,255.8,91.2235739,81.2150531,59.2591199,3.3544717,154.9,150.9,6.48672,68.534336,28.4508,48.0339472,68.8055436,87.1358,68.9852592
1996/03/31,66.2289694,70.6807692,70.76197,1278.346094,88.4901,46.9115482,23.7361197,55.7,69.1041268,13.7937308,73.4047005,76.75,76.0203599,63.8156982,76.5133495,410,32.706363,18.3056997,66.8281327,71.3368828,68.7216155,97.3,70.3183162,24.5444923,73.1593366,68.7936952,657.5181529,67.698323,21.7296378,62.6374426,42.0606799,74.4,66.0955077,72.2060337,56.7796161,66.3909086,257,91.3846352,80.7393323,59.4744215,3.5424802,155.7,151.5,6.88791,69.0407106,29.2531,48.7708956,68.9847564,88.4858,69.1035083
1996/04/30,,70.6807692,70.8828039,1294.456094,88.7422,47.3870539,24.2053738,56,69.2779283,13.9013803,73.4777184,76.84,76.0203599,64.4646078,77.407767,416.1,33.2189954,18.4482986,,72.5168906,68.9877206,97.9,70.5838895,25.2063987,72.4760606,68.9996129,,67.9315068,21.905604,63.1831718,42.2051555,76.1,66.6264635,72.3422887,57.1630037,66.767978,257.6,91.4731616,81.7764036,59.7435485,3.7799651,156.3,152.6,7.4761,70.2159491,29.8703,49.5077431,69.1872729,90.0674,69.2812216
1996/05/31,,70.7711539,70.76197,1310.246016,88.9943,47.7710132,24.581134,56.2,69.5212961,14.0397765,73.6968562,77,76.1136364,65.0083588,77.5703884,422.5,33.6290918,18.4592537,,73.7505391,69.2538256,98.1,70.9822933,25.6561849,73.0129203,68.8365947,,68.0351203,21.9872995,63.642828,42.2773661,77.1,66.8774427,72.6820788,57.4917518,66.9986821,257.3,91.1391116,81.6717451,59.9587785,3.950657,156.6,152.9,8.4174,70.2812101,30.364,49.7758802,69.5195383,90.5686,69.2224369
1996/06/30,66.6742061,70.9519231,70.76197,1325.835938,88.9943,47.9717701,24.8629268,56.7,69.4517298,14.0628545,73.6238382,76.91,76.2069129,65.1773987,77.9769417,427.4,34.1417242,18.4462901,67.1269697,74.2869141,69.3868781,97.8,71.1151238,26.0566005,72.183228,68.5448779,662.466575,68.1128482,22.0111603,63.9390242,42.566481,77.9,66.8464453,72.7501292,57.4917518,66.9417423,256.3,91.3169594,82.1569803,60.0126756,4.0508459,156.7,153,9.01726,69.5058562,30.7137,49.842738,69.6554513,91.1859,69.2812216
1996/07/31,,71.0423077,71.2310901,1340.552813,88.9943,48.1108944,25.238687,57.3,69.3474946,14.2050851,73.6968562,76.77,76.3001894,64.0405784,78.0582524,431.3,34.7568925,18.5719086,,74.5014531,69.3203518,97.7,71.2476914,26.4240072,71.6463683,68.7336358,,68.3719175,22.3190645,64.8175925,42.6388551,77.8,66.945437,72.7501292,57.7658603,67.0312573,255.7,91.1892943,80.9296206,60.1202548,4.1374287,157,152.4,9.4668,68.7361296,30.94,49.9767561,69.8463912,91.5335,69.2224369
1996/08/31,,70.9519231,71.4017609,1346.456094,88.9943,48.316956,25.5172747,57.4,69.4865511,14.2204704,73.4777184,76.62,76.3001894,63.9927791,78.1395631,435,35.1670364,18.6226672,,74.7696406,69.3868781,97.6,71.2476914,26.7604139,71.2559249,68.6478367,,68.3201466,22.6093808,65.4167302,42.9999624,78.2,67.1414208,72.8182568,58.0390581,67.2209969,254.5,91.4250995,84.0122913,60.7123342,4.3340957,157.3,153.1,9.85644,69.7565465,30.8577,49.7088207,70.2213549,91.2248,69.4001502
1996/09/30,66.7855153,71.0423077,71.2596033,1348.475938,89.1623,48.5529863,25.8211025,57.5,69.8341541,14.2858223,73.5507364,76.85,76.3001894,65.4911769,78.9526699,440.4,35.2695724,18.615729,67.4660239,75.0914609,69.4534043,98,71.5132648,27.1875244,71.6463683,69.27417,666.1778712,68.6310584,22.8720549,65.6287614,42.9640208,79.7,67.1344214,72.8863844,58.1492479,67.3848547,256,91.4783743,83.546085,60.819985,4.6000293,157.8,153.8,10.21,71.155017,30.9606,49.9097974,70.87912,91.765,69.4596145
1996/10/31,,71.3134615,71.4657318,1352.525938,89.3304,48.8999221,26.1189572,57.8,69.9383893,14.3127346,73.6968562,77.05,76.3001894,66.0077672,79.5218447,446.5,35.4745968,18.6915018,,75.6814609,69.5199305,98.2,71.5132648,27.5242182,71.9392008,69.4371882,,68.8901277,23.1460438,66.1108403,42.9999624,80.8,67.0974245,72.8863844,58.1492479,67.4774041,255.9,91.6241512,83.2130804,61.1429375,4.8981221,158.3,153.8,10.6433,70.9334675,31.3309,50.3787096,71.32625,92.3434,69.3406859
1996/11/30,,71.3134615,71.57235,1356.855938,89.7506,49.0936791,26.3283806,58.1,70.0774458,14.3550323,73.4777184,76.98,76.2069129,65.9659539,79.8470874,450.5,35.7822047,18.7981314,,76.1641953,69.7860356,97.9,71.8452533,27.9656803,72.2808388,69.359969,,68.8901277,23.4263058,66.4202222,43.0362313,81.9,67.2214141,73.0899192,58.1492479,67.4812417,255.3,91.4555801,83.1559939,61.4120645,5.1529233,158.6,153.9,10.968,70.7965037,31.9275,50.5796863,71.6125094,92.9607,69.2224369
1996/12/31,66.9524791,71.4942308,71.7002919,1363.235938,89.7506,49.2715221,26.5190105,58.5,70.0079556,14.3857552,73.4777184,77.14,76.4867424,66.7845288,80.1723301,454.7,35.8846932,18.9008355,67.8049836,76.7542031,69.8525619,98,71.9780838,28.8979751,72.5736714,69.2913298,671.1262117,68.8641707,23.6311453,67.2209558,43.3614515,82.9,67.2534115,73.2261744,58.3678061,67.6807985,254.9,91.5280267,82.5756146,61.4120645,5.3273267,158.6,154.4,11.2939,71.1486957,32.38,51.0486993,71.905384,93.5773,69.2224369
1997/01/31,,71.4038462,72.1979252,1381.15,89.9187,49.5198568,26.9584354,59.2,70.1817572,14.4434382,73.5507364,77.31,77.139678,66.4222366,80.0910194,466.3,35.8846932,19.0962015,67.4660239,77.0760234,70.0521406,97.9,72.3100724,29.636807,72.7200877,69.3942887,,69.3823808,24.1439183,67.5443679,43.9034669,83.4,67.6613776,73.3623524,58.8076547,67.8780348,254.6,91.8337166,82.0047496,61.573469,5.6402617,159.1,154.4,11.59,71.7267632,33.1412,51.7185882,72.6628288,94.3996,69.1629726
1997/02/28,,71.675,72.1126306,1387.37,90.0867,49.9337301,27.7992976,59.4,70.2165022,14.4780432,73.6238382,77.47,77.2329546,66.1878858,80.8228155,474.2,35.8846932,19.2975015,67.8728323,77.9878438,70.1186668,97.7,72.7084762,30.0875977,72.2808388,69.5315672,,69.5896077,24.4065924,67.6044369,44.0839933,86.3,67.776368,73.7021424,59.1354921,67.8318048,254.2,91.9946896,82.8800759,61.842596,5.9593823,159.6,155,11.8558,72.3722589,33.6555,52.053583,72.9887796,95.2999,69.3406859
1997/03/31,67.0637883,71.7653846,71.7926943,1396.800156,90.2548,50.0905184,28.2314018,59.5,70.2512473,14.5587565,73.7698742,77.53,77.2329546,67.644381,80.9854369,480.9,35.9872292,19.2735828,67.9405864,78.7387578,70.3182455,97.8,72.5757333,30.4495508,71.9392008,70.0549415,669.2706044,69.7710205,24.2972548,68.4657314,44.3009521,87,67.8653606,73.3623524,59.354961,67.8658972,255.2,91.8623418,81.624173,62.1655485,6.2809756,160,155.4,12.0396,71.802339,34.1287,52.3214176,73.3805822,96.0003,69.2812216
1997/04/30,,71.7653846,71.7713707,1405.180156,90.2548,50.2560567,28.6896566,59.9,70.4597939,14.6472101,74.1643054,77.56,77.139678,68.2425429,81.7985437,488.2,36.2948371,19.3812167,68.0084351,79.3287578,70.3847718,99.8,72.4429029,30.7650044,72.9153094,70.1235808,,69.6932926,24.8791186,68.7308651,44.3732717,87.9,67.9743515,73.7021424,59.6290695,67.8901724,257,91.9507799,82.1855235,62.2731993,6.6965747,160.2,156.3,12.3251,72.4628595,34.4578,52.9244487,73.7785489,97.8001,69.5190788
1997/05/31,,71.8557692,71.8780706,1406.73,90.3389,50.3723219,29.1556692,60,70.9464534,14.7240889,74.3395989,77.67,77.3262311,68.5284455,82.0424757,493,36.0897652,19.4180989,68.1440379,79.7042188,70.5843506,100,72.7748914,31.0384063,72.4272551,70.2780191,,69.874634,24.8301072,69.2498614,44.4454823,88.4,68.3873173,73.8376268,59.683709,67.9887906,257,91.6647037,82.2901821,62.5423264,7.0107466,160.1,156.9,12.7102,72.2490841,34.787,53.7954151,73.8215479,99.7997,69.2812216
1997/06/30,66.8968245,71.8557692,71.9989045,1411.65,90.5069,50.4920868,29.5062257,60.6,71.1202549,14.7317578,74.4344971,77.65,77.4195076,68.7856685,82.3677184,497.3,36.3973731,19.3852336,68.3474894,80.5624063,70.5843506,100,72.7084762,31.3122393,72.2808388,69.9348228,669.8890858,70.0559753,24.7521931,70.0020434,44.9874977,89.7,68.2073322,73.9738049,59.7929882,67.9865594,257.4,91.756764,83.660258,62.6499772,7.2123613,160.3,157.5,12.9437,71.4520197,35.1572,53.7954151,74.0467667,100.5001,69.4001502
1997/07/31,,71.7653846,72.5747245,1414.19,90.5069,50.7967496,29.7527626,62.7,70.9464534,14.7185159,74.5367725,77.55,78.0724432,67.5062543,83.0182039,501.2,36.7049335,19.5137734,68.2796406,81.3669609,70.5843506,99.6,72.7748914,31.5832017,72.2320334,70.1836401,,69.9005195,24.9055296,70.5821541,45.0958681,89.5,68.2263306,74.2461609,59.903178,68.1117732,257.3,91.6570172,83.6126859,63.0805804,7.6638296,160.5,157.5,13.3025,70.5920054,35.4864,54.0633505,74.0918706,100.8999,69.1035083
1997/08/31,,71.7653846,72.72399,1413.77,90.675,51.0028112,30.0946144,63.1,71.2245663,14.7586225,74.6609283,77.75,78.1657197,67.5628094,83.0995146,504.3,36.8074695,19.6862249,68.1440379,81.6887813,70.6508769,99.7,72.9741371,31.8718169,72.524866,70.3723981,,69.874634,25.0676601,70.7421976,45.3488232,89.6,68.5533034,74.5179005,60.3412052,68.4121793,257.4,91.8588962,83.5270562,64.7490963,8.1387988,160.8,158.5,13.7385,71.0819206,35.4453,54.1972678,74.8267635,101.4996,69.4001502
1997/09/30,66.6185515,71.8557692,72.4112433,1415.180156,90.591,51.4765669,30.4735797,63.5,71.4331129,14.81209,74.7340301,77.89,77.9791667,68.7128527,83.4247573,510.9,37.0125414,19.9394704,68.4830921,81.6351406,70.717403,100.4,73.1732952,32.2507052,73.1593366,71.0073112,672.9819006,70.1855458,25.2260091,70.9491027,45.7461993,90.9,68.510307,74.6540785,60.6162243,68.7506047,259.8,91.8571292,84.0693778,65.0181516,8.7337471,161.2,159.3,14.2021,72.435807,35.3424,54.465304,74.9816202,102.1,69.4001502
1997/10/31,,72.0365385,72.3970275,1419.28,90.675,52.107111,30.7681929,63.9,71.467858,14.8789422,74.9093235,77.85,77.8858901,69.1053433,83.993932,517.3,37.4226378,20.3361363,68.6186948,82.6006094,70.9169818,100.7,73.4388686,32.5109035,74.2330559,71.0759505,,70.3668871,25.3278133,71.0566055,45.9631582,91.9,68.4733101,74.7190463,60.6162243,68.7255263,259.6,91.8640204,82.9466768,65.5564057,9.4610449,161.6,159.5,14.7376,71.9974694,35.4041,54.7333403,75.624501,103.1002,68.8663306
1997/11/30,,72.0365385,72.5889403,1421.41,90.5069,52.1775481,31.0184083,64.1,71.5721694,14.9190488,74.8727726,77.98,77.8858901,69.3580991,84.1565534,521.6,37.5251738,20.6710885,68.8899004,82.3860625,71.1830868,100,73.7045295,32.8955324,73.5985853,71.1102701,,70.4446151,25.5163255,71.1117798,46.252164,93,68.7452875,74.7931852,60.6699532,68.8613605,259.2,91.8368971,82.7183308,66.0946597,10.0881523,161.5,159.6,15.1525,71.5752656,35.6098,55.2022524,76.1235005,103.8998,69.1035083
1997/12/31,66.7855153,72.1269231,72.5249694,1429.51,90.4229,52.2497353,31.2085647,64.4,71.467858,14.9591553,74.8946528,78.02,78.0724432,69.9334781,84.3191748,526.5,38.1403421,21.0936815,69.0933519,82.1178672,71.1830868,99.8,74.0365181,33.4154995,73.6473908,70.8957724,676.6931968,70.4705005,25.5452281,71.5654649,46.5051191,93.9,68.9072741,74.7190463,62.2044144,69.0450313,259.1,91.8816021,82.7944461,66.0946597,10.6064131,161.3,160,15.5414,71.433291,35.9595,55.4701878,76.5044781,104.7001,68.9257949
1998/01/31,,72.3076923,72.5036457,1441.66,90.9271,52.6143353,31.7680712,66.9,71.3983678,14.985901,74.9750482,77.78,78.0724432,69.3426425,84.4004854,538,39.3706788,22.5440456,68.6864489,82.3860625,71.3826656,99.7,74.7669105,34.1434237,74.2330559,70.6641149,,70.7814123,25.5313923,72.2140683,46.974924,96.8,69.0002663,74.496707,63.6851466,69.207372,256.9,91.8478525,83.6412291,66.8481438,11.3720547,161.6,159.5,15.8539,71.9419434,36.4944,56.2740948,77.9308136,105.5996,69.3406859
1998/02/28,,72.3980769,72.6458033,1449.44,91.0111,52.545648,32.8114732,67.3,71.7112258,15.0259838,74.9603775,78.07,78.2589962,69.012693,84.6444175,545.3,39.1656069,25.4206725,69.0255033,82.3324219,71.5822443,99.6,75.8957067,34.6852052,74.3306668,71.0587906,,71.0145962,25.6231421,73.1056213,47.6613604,98.5,68.9692689,74.4225681,64.7815806,69.0457453,256.6,91.9605866,83.1274507,67.3325724,11.8742354,161.9,160.3,16.206,72.2998867,36.8236,,78.4795777,106.5998,69.3406859
1998/03/31,66.9524791,72.3980769,72.5249694,1456.54,91.0952,52.7534597,33.6651921,67.5,71.8502061,15.0527294,75.1210841,78.2,78.1657197,70.7389194,84.8883495,552.3,38.9605349,26.8161698,69.3645575,82.1715078,71.7818231,100,76.2941105,35.0834682,74.8675265,71.6508042,677.9303227,71.4032359,26.0768493,74.0697665,48.0587911,99.1,69.1552534,74.0518741,64.6713908,69.0784098,257,91.8927341,83.6412291,68.0860564,12.3850752,162.2,160.8,16.6453,72.3049554,37.0499,56.8100664,78.6694651,107.4002,68.9257949
