Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History,Data Notes
2002/03/31,3428.4,13397.002,3848.6,,,,2593330,37892218,2051198,798688,14213.875,1197325,81435000,,,1411826,41446780,,726616,872646.2,437771.2441,486971,227180.52,6426314.9645,181959.8,182649.3,5497027,689752.6,155203,9712550,190674,26958308,156631,1689496,31790.3,594951,2732437,,998330.5,,916059,3417015,1630621,3212616,1695875,1865055,283968,162662,474685400,40989.745
2002/06/28,,,,12849179.783643,1356679.8,387791.9608,,,,,,,,450034.6192,,1317669,,4421578.132,,,,475318.8,,5527530.8665,,,,,,9800641,,,,,,,,,,,,,,,,,,,,39941.859
2002/06/30,3549.5,13478.152,4025.8,,,,2590840,38165733,2076037,802709,14436.1219,1211815,81899000,,,1323711,41976120,,725342,888554.4,442844.8785,475508.8,230577.21,5564372.8665,182526.3,192562.8,5581497,703009,156520,9915477,193031,27258735,158368,1689810,32327,595295,2753794,,1003566.9,,922605,3439795,1638948,3224302,1698637,1870437,285463,163613,474398200,39173.051
2002/09/30,3621,13538.072,4050.9,12735008.2873792,1367868.1,373783.1805,2592800,38376089,2093066,810215,14651.8985,1223823,82601000,452822.495,,1435287,42432380,4452900.06,726170,905654,450690.2543,492206.8,233077.53,6564949.902,182819.7,195726.6,5677981,716642.9,158541,10128781,194911,27565503,161454,1692055,32639.1,595612,2756490,,1009856.7,,928478,3464369,1646899,3237033,1699057,1876032,287116,164011,476005800,39288.367
2002/12/31,3647.5,13559.032,4208.1,13003583.5195722,1379304.9,378418.1377,2594530,38480412,2107049,820597,14796.969,1234538,83437000,456178.5545,2034404.332,1449766,42682850,4492512.068,727662,921759,458386.2985,496800.8,235821.89,6626027.902,182141.7,198501,5770899,737165.4,160900,10238414,197047,27905888,163903,1696353,32762.2,595672,2760995,6384430,1015653.6,1266871,934540,3483132,1656531,3250324,1698910,1881799,287987,164804,477914800,37994.637
2003/03/31,3730.6,13634.253,4243.6,12754667.2933434,1388343.9,359895.6263,2589920,38563314,2126547,825280,15003.1224,1243285,84346000,461430.8271,,1556056,43022990,4519588.976,730366,931186.7,465142.6458,516134,238947.87,7625459,181429.7,200509.7,5877187,751428.2,163037,10386877,199833,28149619,165336,1698837,32704.5,596669,2772758,,1022224.8,,941841,3513350,1667677,3273484,1701180,1886651,288916,165105,479870700,36024.09
2003/06/30,3816.3,13751.543,4354,12900745.959553,1395043.2,417842.0401,2583340,38780265,2136932,827348,15146.2389,1247998,85268000,464428.948,,1554909,43560610,4528481.626,731634,936155.5,471741.163,527085,241579.23,7696643,180529.1,200431.2,5967296,758721.9,164896,10368115,202443,28428594,166663,1699382,32723.8,596633,2767026,,1031941.6,,948495,3525133,1680660,3301563,1699524,1888171,289454,165520,482006500,35473.836
2003/09/30,3853.3,13985.073,4439.8,12786456.2977994,1400083.9,411753.9354,2578350,39191781,2148528,828663,15320.9473,1256918,86116000,469491.2917,,1571176,44349290,4574987.839,734181,940474.2,477219.0856,535641,244033.29,7811746,180232.9,203140.8,6069297,768954.2,166722,10502115,205094,28729943,167463,1698744,32884.8,596498,2781351,,1041512.5,,955311,3544487,1695747,3333102,1697876,1891191,289907,166787,483768100,34806.348
2003/12/31,3953.5,14145.645,4489.1,13231808.34661,1405860.6,422815.4874,2576010,39606874,2160922,830130,15633.0233,1268860,86862000,474912.852,2097760.886,1589028,45619700,4612997.152,737705,948796.2,484921.2001,542668,245620.52,7922738,180446.8,207427,6183916,781151.4,168258,10691422,208480,29021709,169940,1700138,33306.4,596938,2788146,6693840,1051623.9,1371862,962423,3568072,1711559,3366695,1705536,1897706,290833,168105,485968300,35534.712
2004/03/31,4045,14221.147,4660.4,13289684.5596764,1412263.8,400410.5697,2582280,39931335,2193636,835546,15815.7282,1283164,87895000,479725.8559,,1618910,46562550,4657623.727,743441,961845.4,494262.3208,550518,248137.98,8061496,181022.6,212659.7,6282034,798770.4,170488,10874423,211800,29367847,172668,1704808,33733.2,598707,2819618,,1068965.8,,968781,3597738,1725781,3400137,1713002,1907876,292056,169766,490756000,38272.035
2004/06/30,4017.1,14329.523,4720.2,13433107.6119833,1423119.8,432383.4944,2591120,40183785,2224290,848241,16127.2838,1298612,89238000,485455.6255,,1665921,47523220,4728648.749,751509,976547.1,503740.6323,556701,250661.99,8206211,182261.6,219412.5,6380540,820596.1,172767,11158651,214207,29720094,176175,1711004,33983,601713,2855893,,1083102.8,,976297,3636426,1737759,3435268,1727021,1922259,293661,171507,493875400,39440.637
2004/09/30,4107.8,14464.984,4740.8,13313920.9235621,1436894.3,425631.8565,2593770,40424510,2260660,861840,16467.167,1311263,91087000,488841.0116,,1694376,48529410,4792144.735,760608,988240,511658.8529,563256,253462.34,8332618,183121.5,223731,6469632,839372.4,174519,11332047,217014,30071328,179049,1717361,34313.6,604814,2874054,,1093244,,984540,3669607,1745676,3475382,1740618,1934833,295784,172941,496538500,40910.844
2004/12/31,4192.9,14609.876,4852.7,13856720.9422088,1449987.8,455271.3011,2594000,40664167,2284801,875124,16693.1502,1321173,93099000,493972.0147,2203098.7879,1727273,49149740,4940660.595,771415,995285.8,517813.0173,568723,257648.9,8453376,183674.5,227867.8,6571920,855700.8,175717,11434651,218494,30384357,180868,1720989,34519.6,607448,2899057,7187080,1105620.7,1490120,992433,3704864,1750690,3523732,1751044,1947396,298064,174809,497440800,42118.7
2005/03/31,4266,14771.602,4981.8,13486274.6193186,1462138.6,430978.9791,2595360,40975844,2308029,887065,17056.7416,1331039,94561000,498750.8924,2231850.5584,1753235,50235350,5014206.367,779078,1001195.1,573374.9075,571971,261057.42,8559712,184171.2,230761.5,6633643,876542.8,176064,11544882,218676,30657777,183504,1722621,34744.8,609219,2911055,,1112529,,1001323,3727920,1757681,3579464,1757783,1956822,299562,176988,497912700,43058.13
2005/06/30,4435,14839.782,5102.4,13905818.0813053,1472699.3,481724.5432,2596870,41261845,2349448,896257,17295.7983,1340221,95922000,504386.8974,2257845.4169,1785576,51377820,5119909.026,786981,1010081.5,625346.0871,573056,265025.73,8663447,184576.6,234354.2,6706967,893502.7,177457,11690212,218999,31002388,186001,1725881,35042.4,611345,2925428,,1117803.7,,1010052,3753084,1768271,3637709,1770617,1963986,301377,178158,499629600,44239.94
2005/09/30,4540.6,14972.054,5345.9,13766758.4451909,1483666.3,463162.3523,2605180,41643946,2381486,900900,17521.6368,1350542,97201000,509395.2577,2245457.4163,1821751,52395490,5202109.152,794719,1021646.1,675214.946,577952,269071.25,8759181,184744.8,239104.9,6785293,911308,178848,11819317,219356,31316621,188322,1732298,35391.2,615312,2954358,,1129543.9,,1018942,3782461,1782801,3697693,1782923,1972232,303097,179144,501446800,45318.16
2005/12/31,4644.7,15066.597,5542.3,14368940.9759375,1495853.1,495942.5383,2617350,41951146,2397432,906919,17814.3282,1361154,98494000,514252.8052,2323396.3124,1854888,53585930,5193335.48,803579,1034337.5,727575,585668,273660.28,8857249,185110.6,244600.3,6848010,933329.9,180229,12050225,220200,31684105,190842,1738157,35621,619932,2977905,7738130,1143712.3,1598244,1028721,3810541,1802435,3758929,1791959,1980641,305288,179666,503921000,46437.62
2006/03/31,4750.8,15267.026,5516.8,14265069.7788442,1509952.6,468657.5062,2635860,42371801,2439551,914864,18089.9708,1369866,100011000,521555.9454,2349400.641,1893773,54881290,5248232.044,815286,1049826.9,737619,597124,279226.16,8960428,185501.5,250780.6,6939788,948017.9,181975,12233985,223182,32054232,193790,1745714,36138.6,625039,2994412,,1159486.6,,1039039,3849378,1820701,3821471,1808275,1991626,308166,181052,507158000,47525.22
2006/06/30,4849.6,15302.705,5785.6,14583767.080277,1521552.4,519023.3728,2662390,42655930,2474200,920523,18403.3223,1377675,101668000,528969.2888,2345144.1111,1923575,55892030,5228699.943,828768,1062128.9,747966,610602,284202.95,9081479,186172.1,256146.5,7018192,969164.3,182369,12392559,226209,32381648,195908,1753341,36547.1,631436,3007992,,1181534.4,,1049680,3898428,1835010,3890689,1829546,2006831,310560,182729,508761800,48530.72
2006/09/30,4960.6,15326.368,5971.6,14510438.5526839,1529247.4,504134.9315,2688690,42797485,2508372,931651,18795.1309,1386967,103099000,539275.9133,2331875.2062,1953380,57234500,5289249.386,838515,1075409.1,758335,619767,289471.47,9186888,187008.6,261185.9,7094969,985170.6,183555,12583802,228753,32700742,198656,1759700,36891.4,636724,3023170,,1203392.9,,1060321,3947729,1845023,3957347,1847176,2019543,313302,184647,509870500,49650.74
2006/12/31,5083.7,15456.928,6238.1,14945675.6355659,1535071.1,536761.1871,2722090,43199395,2543057,942840,19104.8695,1397986,104720000,549116.0875,2320719.2296,1985336,58592410,5412836.248,848133,1087876.4,768207,631114,294156.68,9321630,188118.6,266746.2,7188744,999093.8,185081,12745595,232492,33007977,200421,1770845,37463.6,642358,3050635,8216160,1215461.9,1687374,1070936,3997047,1850989,4019926,1862078,2032648,316180,186904,512452000,50977.93
2007/03/31,5252.7,15493.328,6356.9,14681609.3496949,1539736.8,502410.0736,2749680,43494922,2584351,955209,19365.74,1413544,106382000,558252.0652,2328956.9489,2013631,59976080,5487101.859,858275,1100150.9,778207,636326,299110.46,9475422,189348.9,272315.2,7302598,1014903.9,186493,12930809,233950,33133851,204261,1780730,38180.8,648877,3073886,,1236859.2,,1081038,4041387,1859204,4082575,1872851,2045602,318935,188656,516038200,52204.77
2007/06/30,5273,15582.085,6484.2,14984778.4619181,1547516.8,559726.3787,2771600,43768562,2605530,969995,19742.7151,1430636,107768000,567727.2652,2341000,2045425,61515630,5638775.043,868200,1115469.7,789638,637766,305220.91,9623950,190341.2,278810.1,7397215,1023367.5,188709,13138121,236949,33140390,207106,1788228,39101.4,653871,3096182,,1255243.7,,1091033,4074864,1868819,4134374,1867893,2057504,322345,191287,518916300,53227.66
2007/09/30,5282.8,15666.738,6598.9,14968962.9439912,1556923.8,542114.8701,2791780,43984534,2636065,983902,19982.8257,1446631,108855000,577469.0308,2378800,2078678,62839220,5708766.343,883684,1129505.9,802072,643584,311788.01,9783078,191485.7,285946.6,7495889,1035245.3,190602,13368927,239294,33141000,208092,1794745,39951.4,659754,3120705,,1273940.8,,1100678,4104640,1881615,4188861,1870452,2071115,325182,193950,521520600,54522.78
2007/12/31,5250.1,15761.967,6521.9,15505171.8160005,1565900.3,585913.4626,2806360,44287936,2673414,998909,20409.9106,1459875,109866000,586723.1527,2423000,2113685,64485320,5766733.002,898906,1147311.4,816594,647530,319624.47,9938414,192834,290841,7582189,1050459.1,192318,13618739,239868,33099521,211568,1794675,40587.2,666570,3139830,8613230,1301230.4,1788486,1109514,4139478,1894682,4243279,1879009,2081792,327872,196809,523685800,55472.99
2008/03/31,5133.9,15671.383,6648,14998012.9967779,1572772.6,532085.0848,2824870,44337940,2684648,1012128,20762.8829,1472046,111283000,594779.5482,2466500,2149249,65874280,5839083.777,911545,1161912,832091,659158,327214.32,10038891,193687.6,296621.6,7639241,1066714.6,193437,13873398,241275,33244589,209831,1799369,40803.2,672077,3148366,,1321443,,1116492,4156444,1905931,4285885,1885823,2091086,330279,198418,525469900,56284.5
2008/06/30,5187.6,15752.308,6413.3,15446422.4221567,1578329.8,584386.3442,2835750,44296993,2717424,1027461,20992.406,1482968,112492000,600893.0821,2508500,2169986,67133970,6000631.746,921197,1173449.7,845390,669491,335604.19,10138192,194089.2,298839.3,7705846,1073105.1,193197,14035630,240579,33445870,207945,1799358,40747.4,677580,3157306,,1339187.4,,1121314,4167176,1911845,4327100,1890353,2093874,332551,199433,525323900,57309.31
2008/09/30,5192.5,15667.032,6150,15206441.9946528,1584072.3,571484.0691,2838620,44054379,2723918,1043940,21210.0153,1492669,113450000,605472.1802,2542300,2174490,68164790,6171608.429,926785,1184369,855848,679295,343340.72,10267617,194351.6,298633,7750494,1073140.3,192435,13968616,240202,33585676,207419,1793204,40570.8,681027,3154827,,1350089.2,,1123496,4164898,1906683,4355612,1887758,2093293,333953,199818,524512400,57925.07
2008/12/31,4583.1,15328.027,6000.2,15331788.2147117,1584305.6,569555.6596,2825470,43214450,2708410,1046595,21271.7242,1498852,113701000,605833.0101,2567800,2158662,68500520,6269296.174,927593,1179771.3,856054,685885,348812.34,10351130,193449.6,296457.7,7717135,1057574.3,191444,13727568,239287,33409734,201864,1777396,40056.9,681084,3146237,8759780,1357405.5,1939205,1119374,4114275,1889401,4350163,1869389,2084252,332774,198349,518230900,58464.53
2009/03/31,4463.7,15155.94,5780.3,14213576.9899225,1575656.8,530356.9607,2775370,42215288,2666281,1042798,20449.0306,1504639,112972000,606696.2948,2596400,2117334,68541830,6363685.052,926515,1174071.3,843823,687992,351468.2,10374176,191340.6,290485,7627670,1021900.9,190367,13444269,235200,32802795,198376,1744838,39448.5,674494,3141146,,1363849.6,,1107412,4057029,1861774,4302937,1844718,2064316,329753,194165,505794700,58611.95
2009/06/30,4316,15134.117,5453,14220146.9911565,1561563.8,563838.9834,2728140,42274023,2657131,1037515,20406.4129,1511692,112062000,608117.531,2626500,2100528,69356410,6348329.281,926738,1171122.6,835688,695723,350814.64,10403306,189513.2,289397.8,7566976,1005637.9,190632,13238574,233062,32150036,195870,1715150,38735.7,667071,3128791,,1368938.3,,1095127,4001103,1835976,4244426,1815703,2046321,325258,189505,497369800,58222.99
2009/09/30,4234.3,15189.222,5181.7,14510931.1161993,1546846.3,561724.3383,2688990,42479036,2663293,1034501,20540.6291,1517072,111687000,608658.2593,2654900,2092502,70521740,6379351.154,929295,1173988.3,833719,703682,351027.9,10419428,188137.5,291576.7,7562009,1000190.9,191195,13207968,230563,31513431,192934,1692807,38271.4,660511,3118373,,1377459.5,,1083920,3949836,1818203,4188246,1790962,2030765,321646,185601,490198300,57537.01
2009/12/31,4256.4,15356.058,5195.4,15171618.0028793,1541347.5,602720.183,2666100,42856885,2681051,1048303,19900.8766,1526981,111930000,613135.8551,2685300,2105579,72006840,6406916.023,936588,1188118.4,843095,714992,352710.85,10470000,187410,296611.4,7663550,1006372.5,192301,13506148,228975,31167736,191726,1682777,38305.3,656067,3105907,9007830,1393639.7,1974677,1077185,3939849,1811672,4153666,1777666,2026170,320241,182333,489588400,56710.5
2010/03/31,4317.3,15415.145,5157.3,14739269.1333379,1550004.8,558469.2894,2681290,43125041,2712661,1071888,20084.4351,1535024,112536000,618237.4088,2724600,2146885,74239500,6512551.597,947145,1208656.6,863594,722727,357765.58,10672908,188273.3,307851.7,7879276,1026203,194256,13876081,229249,31172092,191769,1686232,38607.3,657403,3115075,,1401913.9,,1077616,3970907,1815834,4162584,1774698,2032056,320034,182671,495558800,56006.37
2010/06/30,4374.7,15557.277,5126.6,15178685.5430177,1564736.6,634146.5422,2710530,43591792,2729279,1093477,20385.3889,1542947,114272000,624386.4776,2762800,2179586,76078340,6621012.074,959164,1230376.6,883279,728734,366154.32,10894624,189357.2,321206.4,8046714,1046290.2,195894,14271605,226133,31240668,192014,1694153,39277.6,659458,3122713,,1415491.6,,1078478,4022065,1825563,4187579,1783510,2041100,321511,184515,500943400,55753.99
2010/09/30,4441.8,15671.967,5110.8,15300298.9774457,1579338.6,623047.0073,2741900,43951311,2759874,1111948,20514.8432,1552397,116391000,630876.1387,2797000,2214419,77822310,6727645.262,971687,1246911,897135,734956,374020.12,11089327,190069.5,329372.9,8165578,1067871.8,196530,14673294,221722,31388928,193042,1701936,39774.3,661589,3110445,,1432021.7,,1078613,4086319,1838102,4216283,1797933,2052370,323338,185622,508337800,55708.64
2010/12/31,4538.2,15750.625,5173.3,15867875.1896894,1593356.6,656454.7977,2773860,44211722,2790222,1127547,20724.7764,1563029,118524000,639792.263,2831500,2248078,79866070,6864133.1,984524,1265307.9,907499,742269,381993.69,11269094,190666.6,339718,8236803,1092842.4,196130,14889912,216447,31502215,194573,1710939,40165.7,664605,3119174,9152550,1443854,1979827.6,1078990,4163153,1849247,4248477,1810925,2063566,325764,188143,512654700,55808.5
2011/03/31,4632.9,15712.754,5265.6,15395770.4739837,1604285.1,616414.7189,2814060,44260371,2815899,1140738,20778.328,1570676,120982000,650053.9894,2804600,2287323,81846420,6970508,997133,1280174.9,918849,752403,389088.69,11358981,190561.1,347359.1,8296941,1125023.7,196046,15128427,210343,31702987,194831,1720094,40623.6,668903,3113508,,1462598.4,2028377.9,1079017,4217324,1859159,4279673,1821083,2078214,329209,190475,512720200,56429.36
2011/06/30,4722.6,15825.096,5450,15669388.2629739,1612015.6,683748.525,2839760,44458588,2830810,1154748,20994.1781,1580945,122844000,661543.0186,2809900,2314785,83510290,7077644.2,1008364,1291676,929466,763128,394017.5,11440498,189990.1,349774.6,8333155,1155350.7,196091,15289558,204971,31835616,195633,1726567,40777.9,672327,3113000,,1480879.3,2082682.8,1077778,4254222,1864764,4301935,1832769,2090457,331841,191484,510861600,56810.8
2011/09/30,4800.9,15820.7,5555,15938703.5842874,1624009.1,674642.3802,2865980,44751424,2838222,1165025,21006.1781,1593912,124132000,675433.5305,2822900,2338623,84787840,7184384,1021651,1302413.3,943030,771679,400250.68,11546389,189010.9,356842.6,8390367,1186183.5,197404,15426969,200339,31920106,195400,1729105,41019.6,675021,3144491,,1499039.1,2148103.3,1074949,4292358,1868572,4314300,1831573,2101204,334355,192703,510208700,57415.04
2011/12/31,4798.7,16004.107,5571.7,16552965.115788,1633640.1,704634.9572,2884420,44953377,2860213,1173832,20969.5108,1607520,125676000,686897.1662,2837200,2356315,86075870,7287635.3,1032649,1311892.6,955540,781197,406189.49,11678194,187432.5,361136.6,8306061,1212814.7,199679,15436975,194687,32115137,195135,1725377,41189.7,674825,3154982,9404100,1516616.4,2178471.1,1070208,4298539,1872838,4323314,1835134,2109574,335916,192936,510325900,58118.3
2012/03/31,4826.7,16129.418,5688.8,16140362.3215192,1641848.3,643195.0806,2890620,45092657,2872040,1174805,21057.803,1625968,127387000,696962.4315,2889800,2359340,87340100,7394484.3,1040588,1320200.5,967842,785332,412244.7,11868808,185917.6,365535.5,8361274,1230225,201188,15481215,190358,32082477,194930,1714973,41027.7,673304,3181978,,1529800.9,2224874.1,1063393,4302607,1878677,4323826,1837381,2113144,337279,192862,514695200,58957.74
2012/06/30,4882.5,16198.807,5671.1,16371134.547748,1660634,674130.3411,2897720,45195911,2898241,1177555,20997.0251,1642888,129162000,705130.6607,2882400,2368259,88404420,7507234.8,1046134,1328094.9,980062,791213,418913.8,12029685,183987.8,370914.6,8487797,1244958.3,202627,15528907,186350,31998647,194822,1701063,41072.1,672022,3214132,,1537374.4,2260681.7,1054907,4305001,1883421,4315798,1835390,2115488,338111,192133,519038500,59771.35
